Código,Clave,Descripción,Numero de Familia,Descripción Familia,Familia 
21662,FT-3/4P,"Formón 3/4', PRETUL",P066,Formones y gurbias,FORMONES
21665,FT-7/8P,"Formón 7/8', PRETUL",P066,Formones y gurbias,FORMONES
29974,JFP-3,Juego de 3 formones PRETUL,P066,Formones y gurbias,FORMONES
14636,FT-1-1/4,"Formón 1-1/4' mango Comfort Grip, TRUPER",P066,Formones y gurbias,FORMONES
14639,FT-1-1/2,"Formón 1-1/2' mango Comfort Grip, TRUPER",P066,Formones y gurbias,FORMONES
27040,GT-26P,"Guadaña tipo austriaca de 26' sin mango, PRETUL",P070,Guadañas,GUADAÑAS
14901,GTX-26,"Guadaña tipo española de 26' sin mango, TRUPER",P070,Guadañas,GUADAÑAS
102969,LE-3MM,"Hacha labor entera 3 lb, mango de madera 36', TRUPER",P404,Hachas nacionales,HACHAS
102981,LE-4MM,"Hacha labor entera 4 lb, mango de madera 36', TRUPER",P404,Hachas nacionales,HACHAS
102982,ML-3MM,"Hacha media labor 3 lb, mango de madera 36', TRUPER",P404,Hachas nacionales,HACHAS
102984,ML-4MM,"Hacha media labor 4 lb, mango de madera 36', TRUPER",P404,Hachas nacionales,HACHAS
11133,HM-4FX,"Hacha Michigan 4 lb, mango fibra de vidrio 34', TRUPER",P404,Hachas nacionales,HACHAS
11137,TJR-8FX,"Hacha para rajar madera 8 lbs, mango fibra de vidrio 36'",P404,Hachas nacionales,HACHAS
19796,TJ-3H,"Hacha para rajar madera 3 lb, mango fibra de vidrio 16'",P404,Hachas nacionales,HACHAS
100175,HVE-1,"Hacha cazadora 1 lb mango de nylon de 14', TRUPER Velocity",P404,Hachas nacionales,HACHAS
100176,HVE-4,"Hacha para rajar madera 4 lb mango de nylon de 36', TRUPER",P404,Hachas nacionales,HACHAS
100494,HE-800,"Hacha europea, 800 g, mango hickory 15', TRUPER",P404,Hachas nacionales,HACHAS
101768,HE-1000,"Hacha europea 1000 g, mango hickory 28', TRUPER",P404,Hachas nacionales,HACHAS
101769,HVE-1C,"Hacha cazadora 1 lb mango de nylon de 9', TRUPER Velocity",P404,Hachas nacionales,HACHAS
102085,TJR-4.5F,"Hacha para rajar madera 4.5 lb, mango fibra de vidrio 34'",P404,Hachas nacionales,HACHAS
102207,TJR-2.25M,"Hacha para rajar madera 2-1/4 lb, mango hickory 28', TRUPER",P404,Hachas nacionales,HACHAS
102980,LE-3-1/2MM,"Hacha labor entera 3-1/2lb, mango de madera 36', TRUPER",P404,Hachas nacionales,HACHAS
102983,ML-3-1/2MM,"Hacha media labor 3-1/2 lb, mango de madera 36', TRUPER",P404,Hachas nacionales,HACHAS
102985,ML-4-1/2MM,"Hacha media labor 4-1/2 lb, mango de madera 36', TRUPER",P404,Hachas nacionales,HACHAS
103742,HVE-2,"Hacha cazadora 2 lb, mango de nylon 17', TRUPER VELOCITY",P404,Hachas nacionales,HACHAS
11709,HC-1-3/4,"Hacha cazadora 1-3/4 lb, mango hickory 15', TRUPER",P404,Hachas nacionales,HACHAS
14954,HE-600,"Hacha europea, 600 g, mango hickory 14', TRUPER",P404,Hachas nacionales,HACHAS
14956,HB-2-1/4M,"Hacha Boy 2-1/4 lb, mango de hickory 28', TRUPER",P404,Hachas nacionales,HACHAS
14958,HM-3-1/2M,"Hacha Michigan 3-1/2 lb, mango de hickory 34', TRUPER",P404,Hachas nacionales,HACHAS
14962,HM-3-1/2F,"Hacha Michigan 3-1/2 lb, mango fibra de vidrio 34', TRUPER",P404,Hachas nacionales,HACHAS
14964,DHM-3-1/2M,"Hacha doble Michigan 3-1/2 lbs, mango de hickory 35', TRUPER",P404,Hachas nacionales,HACHAS
14966,PU-3-1/2M,"Hacha Pulaski 3-1/2 lb, mango de hickory 35', TRUPER",P404,Hachas nacionales,HACHAS
14968,ML-3M,"Hacha media labor 3 lb, mango de fibra de vidrio 36', TRUPER",P404,Hachas nacionales,HACHAS
14970,ML-3-1/2M,"Hacha media labor 3-1/2 lb, mango de fibra de vidrio 36'",P404,Hachas nacionales,HACHAS
14972,ML-4M,"Hacha media labor 4 lb, mango de fibra de vidrio 36',TRUPER",P404,Hachas nacionales,HACHAS
14974,ML-4-1/2M,"Hacha media labor 4-1/2 lb, mango fibra de vidrio 36',TRUPER",P404,Hachas nacionales,HACHAS
14978,LE-3M,"Hacha labor entera 3 lb, mango de fibra de vidrio 36',TRUPER",P404,Hachas nacionales,HACHAS
14980,LE-3-1/2M,"Hacha labor entera 3-1/2 lb, mango de fibra de vidrio 36'",P404,Hachas nacionales,HACHAS
14982,LE-4M,"Hacha labor entera 4 lb, mango de fibra de vidrio 36',TRUPER",P404,Hachas nacionales,HACHAS
14986,ML-3,"Hacha media labor 3 lb, sin mango, TRUPER",P404,Hachas nacionales,HACHAS
14988,ML-3-1/2,"Hacha media labor 3-1/2 lb, sin mango, TRUPER",P404,Hachas nacionales,HACHAS
14990,ML-4,"Hacha media labor 4 lb, sin mango, TRUPER",P404,Hachas nacionales,HACHAS
14992,ML-4-1/2,"Hacha media labor 4-1/2 lb, sin mango, TRUPER",P404,Hachas nacionales,HACHAS
14996,LE-3,"Hacha labor entera 3 lb, sin mango, TRUPER",P404,Hachas nacionales,HACHAS
14998,LE-3-1/2,"Hacha labor entera 3-1/2 lb, sin mango, TRUPER",P404,Hachas nacionales,HACHAS
15000,LE-4,"Hacha labor entera 4 lb, sin mango, TRUPER",P404,Hachas nacionales,HACHAS
19991,MLR-3,"Hacha media labor ojo redondo 3 lb sin mango, TRUPER",P404,Hachas nacionales,HACHAS
19992,MLR-3-1/2,"Hacha media labor ojo redondo 3-1/2 lb sin mango, TRUPER",P404,Hachas nacionales,HACHAS
19993,MLR-4,"Hacha media labor ojo redondo 4 lb sin mango, TRUPER",P404,Hachas nacionales,HACHAS
19994,MLR-4-1/2,"Hacha media labor ojo redondo 4-1/2 lb sin mango, TRUPER",P404,Hachas nacionales,HACHAS
19995,MLR-5,"Hacha media labor ojo redondo 5 lb sin mango, TRUPER",P404,Hachas nacionales,HACHAS
102968,LE-2-1/2MM,"Hacha labor entera 2-1/2 lb, mango de madera 36', TRUPER",P404,Hachas nacionales,HACHAS
14976,LE-2-1/2M,"Hacha labor entera 2-1/2 lb, mango de fibra de vidrio 36'",P404,Hachas nacionales,HACHAS
11376,HC-1-1/4E,"Hacha cazadora, 1-1/4 lb, mango hickory 14', cabeza pulida",P404,Hachas nacionales,HACHAS
14950,HC-1-1/4,"Hacha cazadora 1-1/4 lb, mango hickory 14', TRUPER",P404,Hachas nacionales,HACHAS
14951,HC-1-1/4F,"Hacha cazadora 1-1/4 lb, mango fibra de vidrio 14', TRUPER",P404,Hachas nacionales,HACHAS
14952,HH-1-1/2,"Hacha Doméstica 1-1/2 lb, mango hickory 14', TRUPER",P404,Hachas nacionales,HACHAS
14994,LE-2-1/2,"Hacha labor entera 2-1/2 lb, sin mango, TRUPER",P404,Hachas nacionales,HACHAS
15107,CO-G,"Coa gurbia, sin mango, TRUPER",P693,Herramientas agrícolas,COAS
17035,CO-P,"Coa pala, sin mango, TRUPER",P693,Herramientas agrícolas,COAS
17037,LUC-P,"Luco platanero, sin mango, TRUPER",P693,Herramientas agrícolas,COAS
10896,CO-F,"Coa afilada de usos múltiples, mango de madera 43', TRUPER",P693,Herramientas agrícolas,COAS
11367,CO-AG-42,"Coa agavera con mango de madera de 42', TRUPER",P693,Herramientas agrícolas,COAS
11368,CO-AG-54,"Coa agavera con mango de madera de 54', TRUPER",P693,Herramientas agrícolas,COAS
100785,JM-HO,Juego 7 piezas de martillos y entibadores para hojalatero,P203,Herramientas automotrices,ESPEJO TELESCÓPICO
101962,ESP-TELR,"Espejo telescópico con luz LED, 5 x 8 cm, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14140,PICK-UP,"Imán extensible de acero inoxidable, 1.5 kg, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14522,CO-AN-DI,"Compresor para anillos diesel, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14533,RECI-3,"Bruñidora para cilindro de motor, 5 a 18 cm, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14536,CO-AN-PI,"Compresor para anillos de pistón, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14544,ESP-TEL,"Espejo circular telescópico de inspección, 5 cm, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
15325,PICK-UPX,"Imán extensible de acero inoxidable, 3.6 kg, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
15326,PICK-UPL,"Imán flexible de acero con LED, 3 kg, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
104211,SEB-516,"Separador de balatas para frenos de disco, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14210,GAN-4,"Juego de 4 puntas y ganchos multiusos, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14524,CO-RES-VA,"Compresor de resortes de válvulas con cabeza, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14528,CO-RE-VA,"Compresor de resortes de válvulas, 166mm a 253mm, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
14534,REP-RECI-3,"Repuesto para rectificador RECI-3, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
17110,CEAL-4,"Cepillo limpiador de terminales de baterías, 4 en 1, TRUPER",P203,Herramientas automotrices,ESPEJO TELESCÓPICO
10927,TJA-2,"Talacho-pico, mango de madera 14', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15020,GTS-SH,"Cuchara para jardín, mango de 6', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15022,GTS-TR,"Trasplantador para jardín, mango de 6', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15024,GTS-CV,"Cultivador para jardín, mango de 6', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15026,GTS-FO,"Bieldo para jardín, mango de 6', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15028,GTS-WE,"Deshierbador para jardín, mango de 6', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15032,GTL-SH,"Cuchara para jardín, mango de 12-1/4', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15034,GTL-TR,"Trasplantador para jardín, mango de 12-1/4', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15036,GTL-CV,"Cultivador para jardín, mango de 12-1/4', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15038,GTL-HO,"Azadón para jardín, mango de 12-1/4', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
19647,TJA-1,"Rastrillo-pico, mango de madera 14', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15030,JJ-4,"Juego de 4 herramientas, mangos de 6' para jardín, TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
15040,JJ-4L,"Juego de 4 herramientas para jardín, mango 12-1/4', TRUPER",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
21709,JJ-3P,"Juego de 3 herramientas de 11' para jardín, PRETUL",P075,Herramientas de jardín nacional,"HERRAMIENTAS 
PARA JARDÍN"
17889,R4-FOR,"Rastrillo forestal con mango de madera de 60', TRUPER",P732,Herramientas forestales,HERRAMIENTAS FORESTALES
17890,BA-FU,"Bate fuego con mango de madera de 60', TRUPER",P732,Herramientas forestales,HERRAMIENTAS FORESTALES
17891,MAC,"Rastrillo McLeod con mango de madera de 48', TRUPER",P732,Herramientas forestales,HERRAMIENTAS FORESTALES
15120,HP-0,"Hoz dentada # 0, 16', TRUPER",P077,Hoces,HOCES
15121,HP-1,"Hoz dentada # 1, 18', TRUPER",P077,Hoces,HOCES
15122,HP-2,"Hoz dentada # 2, 20', TRUPER",P077,Hoces,HOCES
21162,JUDA-25P,"Juego de 21 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
21251,SET-MA8,"Juego de herramientas básicas, color rosa, 8 piezas, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
22972,JGO-CAS6,"Juego de herramientas básicas, 6 piezas, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
22980,SET-100,"Juego de 71 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
22981,SET-73,"Juego de 70 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
22984,SET-85,"Juego de 83 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
22985,SET-70,"Juego de 66 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
23969,JUDA-38P,"Juego de 39 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
23971,JUDA-39P,"Juego de 39 herramientas 1/4' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
23972,JUDA-81P,"Juego de 81 herramientas 1/4' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
23974,JUDA-29P,"Juego de 25 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
26090,JUDA-60P,"Juego de 60 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
21172,JD-1/2X17SAE-P,"Juego de 16 herramientas 1/2' std para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
21174,JD-1/2X17MM-P,"Juego de 16 herramientas 1/2' mm para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
21187,JD-3/8X21SAE-P,"Juego de 21 herramientas 3/8' std para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
21191,JD-3/8X21MM-P,"Juego de 21 herramientas 3/8' mm para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
22101,SET-42,"Juego de herramientas, Comfort Grip, 42 piezas, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
23980,JD-1/4X22MM-P,"Juego de 22 herramientas 1/4' mm para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
23981,JD-1/4X22SAE-P,"Juego de 22 herramientas 1/4' std para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
24219,SET-51,"Juego 51 herramientas 1/4', 3/8' y 1/2' p/mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
24220,SET-39,"Juego de 39 herramientas 1/4' y 3/8' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
24223,SET-133,"Juego de herramientas, 133 piezas, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
26091,SET-130,"Juego de 130 herramientas 1/4' para mecánico, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
27168,SET-109,"Juego de herramientas, 109 piezas, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
27169,SET-104,"Juego de herramientas, 104 piezas, PRETUL",P078,"Juegos de herramientas, PRETUL",JGOS DE AUTOCLÉ
14651,JGO-CAS6X,"Juego de 6 herramientas caseras, TRUPER",P790,"Juegos de herramientas, TRUPER",JGOS DE HERRAMIENTA
17090,SET-124,Juego de 119 herramientas 1/4' y 3/8' mixtas para mecánico,P790,"Juegos de herramientas, TRUPER",JGOS DE HERRAMIENTA
20704,JBMX-9P,"Juego de 9 brocas para metal, concreto y madera, PRETUL",P819,Juegos mixtos de brocas,"BROCAS 
(TODAS)"
100872,JBPUN-100,"Juego de 100 brocas y puntas en estuche plástico, TRUPER",P819,Juegos mixtos de brocas,"BROCAS 
(TODAS)"
11335,JBAC-11,"Juego de 11 brocas para metal y concreto en estuche, TRUPER",P819,Juegos mixtos de brocas,"BROCAS 
(TODAS)"
11339,JBMX-9,"Juego de 9 brocas para metal, concreto y madera, TRUPER",P819,Juegos mixtos de brocas,"BROCAS 
(TODAS)"
102249,JD-1/2X36M,Juego de 36 herramientas cuadro 1/2' mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
102260,JD-1/2X31P,Juego de 31 herramientas cuadro 1/2' std para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
102261,JD-1/2X56MP,Juego de 56 herramientas cuadro 1/2' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
102388,JD-1/4X54MP,Juego de 54 herramientas cuadro 1/4' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
102389,JD-3/8X73MP,Juego de 73 herramientas cuadro 3/8' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
102390,JD-1/2X83MP,Juego de 83 herramientas cuadro 1/2' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
102410,JD-3/8X45MP,Juego de 45 herramientas cuadro 3/8' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
102411,JD-172M,"Juego de 172 herramientas 1/4', 3/8' y 1/2' mm p/mecánico",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
102412,JD-172P,"Juego de 172 herramientas 1/4', 3/8' y 1/2' std p/mecánico",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
103108,JD-1/4X21MP,"Juego de dados mm y std con matraca, cuadro 1/4', TRUPER",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
103109,JD-3/8X21MP,"Juego de dados mm y std con matraca, cuadro 3/8', TRUPER",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
103110,JD-1/2X21MP,"Juego de dados mm y std con matraca, cuadro 1/2', TRUPER",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
12892,JD-1/2X64MP,Juego de 64 herramientas cuadro 1/2' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
12893,JD-103MP,"Juego 103 herramientas 1/4', 3/8' y 1/2' std y mm p/mecánico",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
12894,JD-199MP,"Juego 199 herramientas 1/4', 3/8' y 1/2' std y mm p/mecánico",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13874,JD-3/4X24M,Juego de 23 herramientas cuadro 3/4' mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13934,JD-1/2X19P,Juego de 18 herramientas cuadro 1/2' std para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13936,JD-1/2X19M,Juego de 18 herramientas cuadro 1/2' mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13938,JD-1/2X26MP,Juego de 25 herramientas cuadro 1/2' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13939,JD-1/4X45M,Juego de 45 herramientas cuadro 1/4' mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13940,JD-1/2X42MP,Juego de 42 herramientas cuadro 1/2' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13954,JD-3/8X26MP,Juego de 25 herramientas cuadro 3/8' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13955,JD-3/8X36MP,Juego de 36 herramientas cuadro 3/8' std y mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13970,JD-3/4X24P,Juego de 23 herramientas cuadro 3/4' std para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13975,JD-135MP,"Juego 135 herramientas 1/4', 3/8' y 1/2' std y mm p/mecánico",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13980,JD-1/4X21P,Juego de 20 herramientas cuadro 1/4' std para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
13981,JD-1/4X21M,Juego de 20 herramientas cuadro 1/4' mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
15689,JD-3/8X53M,Juego de 53 herramientas cuadro 3/8' mm para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
15691,JD-217MP,"Juego 218 herramientas 1/4', 3/8' y 1/2' std y mm p/mecánico",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
15695,JD-210MP,"Juego 211 herramientas 1/4', 3/8' y 1/2' std y mm p/mecánico",P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
18235,JD-1/4X45P,Juego de 45 herramientas cuadro 1/4' std para mecánico,P791,"Juegos para mecánico, TRUPER",JGOS DE AUTOCLÉ
10916,LTP-4M,"Lima triángulo pesado 4', 34 dpp, con mango, TRUPER",P080,Limas,LIMAS
10917,LTP-5M,"Lima triángulo pesado 5', 34 dpp, con mango, TRUPER",P080,Limas,LIMAS
10918,LTR-6M,"Lima triangular 6' para machete, 34 dpp, con mango, TRUPER",P080,Limas,LIMAS
10921,LTR-7M,"Lima triangular 7' para machete, 36 dpp, con mango, TRUPER",P080,Limas,LIMAS
10922,LTR-8M,"Lima triangular 8' para machete, 36 dpp, con mango, TRUPER",P080,Limas,LIMAS
11237,LPB-10T,"Lima plana bastarda 10' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
11238,LPM-6T,"Lima plana muza 6' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
11240,LPM-8T,"Lima plana muza 8' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
11241,LPM-10T,"Lima plana muza 10' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
11243,LMCB-10T,"Lima media caña bastarda 10' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
11244,LRB-10T,"Lima redonda bastarda 10' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
11246,LES-10T,"Lima escofina 10' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
11247,LRM-6T,"Lima redonda muza 6' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15307,LTP-6T,"Lima triángulo pesado 6' 34 dpp, mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15308,LTP-8T,"Lima triángulo pesado 8' 32 dpp, mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15309,LPB-6T,"Lima plana bastarda 6' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15311,LPB-8T,"Lima plana bastarda 8' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15315,LRB-6T,"Lima redonda bastarda 6' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15316,LRB-8T,"Lima redonda bastarda 8' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15317,LMCB-6T,"Lima media caña bastarda 6' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15318,LMCB-8T,"Lima media caña bastarda 8' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15319,LES-6T,"Lima escofina 6' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
15321,LES-8T,"Lima escofina 8' con mango Comfort Grip, TRUPER",P080,Limas,LIMAS
19679,LTP-6M,"Lima triángulo pesado 6', 34 dpp, con mango, TRUPER",P080,Limas,LIMAS
19680,LTP-7M,"Lima triángulo pesado 7', 34 dpp, con mango, TRUPER",P080,Limas,LIMAS
19681,LTP-8M,"Lima triángulo pesado 8', 34 dpp, con mango, TRUPER",P080,Limas,LIMAS
55789,EX-LIM,Exhibidor con limas,P080,Limas,LIMAS
10996,LCM-6,"Lima para cerrajero fina 6', TRUPER",P080,Limas,LIMAS
10997,LCB-6,"Lima para cerrajero bastarda 6', TRUPER",P080,Limas,LIMAS
10998,LCM-8,"Lima para cerrajero fina 8', TRUPER",P080,Limas,LIMAS
10999,LCB-8,"Lima para cerrajero bastarda 8', TRUPER",P080,Limas,LIMAS
15119,LTP-5,"Lima triángulo pesado 5', 34 dpp, TRUPER",P080,Limas,LIMAS
15123,LTP-6,"Lima triángulo pesado 6', 34 dpp, TRUPER",P080,Limas,LIMAS
